028690-99999 KUUSAMO                         65.988   29.239   264.0 1909-01-01 2020-02-06
028730-99999 HAILUOTO MARJANIEMI             65.033   24.567     7.3 2004-08-03 2020-02-06
028740-99999 HAILUOTO ISLAND                 65.033   24.800     6.0 1973-01-01 2020-02-06
028750-99999 OULU                            64.930   25.355    14.3 1906-01-01 2020-02-06
028790-99999 SUOMUSSALMI                     64.900   29.017   224.0 1973-01-01 2001-03-09
028890-99999 SUOMUSSALMI PESIO               64.933   28.750   225.2 2001-09-19 2020-02-06
028970-99999 KAJAANI                         64.285   27.692   147.2 1916-01-01 2020-02-06
029010-99999 MASSKAR                         63.733   22.583    13.0 1973-01-01 2005-08-22
029030-99999 KRUUNUPYY                       63.721   23.143    25.3 1960-11-01 2020-02-06
029050-99999 NIVALA                          63.917   24.967    81.0 1973-01-01 2004-03-29
029070-99999 KALAJOKI ULKOKALLA              64.333   23.450     5.0 1901-01-01 2020-02-06
029100-99999 MUSTASAARI VALASSAARET          63.433   21.067    11.0 1973-01-01 2020-02-06
029110-99999 VAASA                           63.051   21.762     5.8 1917-01-01 2020-02-06
029130-99999 KAUHAVA                         63.127   23.051    46.0 1973-01-01 2020-02-06
029150-99999 VIITASAARI                      63.083   25.867   132.0 1973-01-01 2020-02-06
029170-99999 KUOPIO                          63.007   27.798    98.5 1906-01-01 2020-02-06
029190-99999 LAPPEENRANTA HIEKKAPAKKA        61.200   28.467    77.0 1973-01-01 2020-02-06
029200-99999 PIETARSAARI KALLAN              63.750   22.517    19.2 2004-08-03 2020-02-06
029210-99999 MOIKIPAA                        62.883   21.100    13.0 1974-03-01 2005-03-31
029240-99999 AHTARI MYLLYMAKI                62.533   24.217   159.7 1973-01-01 2020-02-06
029245-99999 SEINAJOKI                       62.692   22.832    91.7 1999-01-14 2020-02-06
029290-99999 JOENSUU                         62.663   29.608   121.3 1952-01-01 2020-02-06
029350-99999 JYVASKYLA                       62.399   25.678   139.9 1917-01-01 2020-02-06
029390-99999 ILOMANTSI MEKRIJARVI            62.767   30.983   156.5 2003-03-30 2020-02-06
029420-99999 KANKAANPAA NIINISALO PUOLVOIM   61.833   22.467   124.8 1952-01-01 2020-02-06
029430-99999 TAMPERE SIILINKARI              61.517   23.750    98.0 1973-01-01 2020-02-06
029440-99999 TAMPERE PIRKKALA                61.414   23.604   118.9 1906-01-01 2020-02-06
029450-99999 HALLI                           61.856   24.787   146.0 1973-01-01 2020-02-06
029470-99999 MIKKELI                         61.687   27.202   100.3 1973-01-01 2020-02-06
029480-99999 SAVONLINNA                      61.943   28.945    94.8 1984-08-13 2020-02-06
029490-99999 SOMERO SALKOLA                  60.650   23.800   143.0 1973-01-01 2020-02-06
029520-99999 PORI                            61.462   21.800    13.4 1952-01-01 2020-02-06
029580-99999 LAPPEENRANTA                    61.045   28.144   106.4 1973-01-01 2020-02-06
029610-99999 KUUSKAJASKARI                   61.133   21.367    10.0 1973-01-01 2005-08-01
029630-99999 JOKIOINEN                       60.817   23.500   103.0 1957-04-02 2020-02-06
029640-99999 KUSTAVI ISOKARI                 60.717   21.033     3.9 2004-08-03 2020-02-06
029650-99999 LAHTI LAUNE                     60.967   25.633    78.7 1973-01-01 2019-05-14
029660-99999 UTTI                            60.896   26.938   103.3 1973-01-01 2020-02-06
029670-99999 KOTKA HAAPASAARI                60.283   27.183     5.5 2004-08-03 2020-02-06
029700-99999 MARIEHAMN                       60.122   19.898     5.2 1917-01-01 2020-02-06
029720-99999 TURKU                           60.514   22.263    49.1 1901-01-01 2020-02-06
029730-99999 SUOMUSJARVI                     60.400   23.767    86.0 1973-01-01 2003-10-17
029740-99999 HELSINKI VANTAA                 60.317   24.963    54.6 1952-01-01 2020-02-06
029750-99999 HELSINKI MALMI                  60.255   25.043    17.4 1917-01-01 2017-03-06
029760-99999 KOTKA RANKKI                    60.383   26.967    13.1 1952-01-01 2020-02-06
029800-99999 LEMLAND NYHAMN                  59.967   19.950    10.0 1973-01-01 2020-02-06
029810-99999 PARAINEN UTO                    59.783   21.367     6.8 1901-01-01 2020-02-06
029820-99999 HANKO RUSSARO                   59.767   22.950     6.5 1906-01-01 2020-02-06
029840-99999 INKOO BAGASKAR                  59.933   24.017    12.0 1973-01-01 2020-02-06
029870-99999 PORVOO KALLBADAGRUND            59.983   25.600    23.3 1982-10-01 2019-04-27
029880-99999 ISOSAARI                        60.100   25.067     7.0 1984-10-01 2008-10-01
029900-99999 KUMLINGE ISLAND                 60.300   20.750     5.0 1984-10-01 2003-02-22
029910-99999 PORVOO EMASALO                  60.200   25.633    27.1 2004-08-03 2020-02-06
029920-99999 LOVIISA ORRENGRUND              60.283   26.450     3.5 2004-08-03 2020-02-06
029930-99999 HAMMARLAND MARKET               60.300   19.133    15.1 2004-02-13 2020-02-06
030020-99999 BALTASOUND NO.2                 60.750   -0.850    15.0 1973-01-01 2020-02-06
030030-99999 SUMBURGH                        59.879   -1.296     6.1 1977-01-19 2020-02-06
030050-99999 LERWICK                         60.133   -1.183    84.0 1929-10-01 2020-02-06
030060-99999 SELLA NESS                      60.450   -1.267     7.0 1981-05-01 2016-02-11
030064-99999 SCATSTA                         60.433   -1.296    24.7 1981-10-15 2020-02-06
030070-99999 MUCKLE HOLM                     60.583   -1.267    20.0 1981-11-24 2005-05-05
030080-99999 FAIR ISLE                       59.533   -1.633    57.0 1973-01-03 2020-02-06
030090-99999 NORTH RONALDSAY ISL             59.367   -2.417    11.0 1978-10-03 2006-04-10
030100-99999 SULE SKERRY                     59.083   -4.400    12.0 1973-01-01 2019-03-26
030110-99999 NORTH RONA ISLAND               59.117   -5.817   103.0 1990-09-01 2009-03-20
030140-99999 FOULA NO2                       60.117   -2.067    13.0 1984-08-01 2016-04-26
030170-99999 KIRKWALL                        58.958   -2.905    15.5 1973-01-01 2020-02-06
030220-99999 BENBECULA                       57.481   -7.363     5.8 1973-01-01 2020-02-06
030230-99999 SOUTH UIST RANGE                57.333   -7.367     4.0 1992-03-01 2020-02-06
030260-99999 STORNOWAY                       58.216   -6.331     7.9 1929-10-01 2020-02-06
030290-99999 ARDNAMURCHAN(LGT-H)             56.733   -6.217    12.0 1973-01-01 2002-10-27
030310-99999 LOCH GLASCARNOCH                57.717   -4.883   264.0 1992-10-22 2020-02-06
030340-99999 AULTBEA NO2                     57.867   -5.633    10.0 1986-10-01 2020-02-06
030350-99999 BARRA ISLAND                    57.033   -7.450     3.0 1987-06-24 2007-07-10
030370-99999 SKYE/LUSA                       57.250   -5.800    18.0 1998-03-01 2017-05-02
030390-99999 BEALACH NA BA NO2               57.417   -5.683   773.0 1989-03-01 2020-02-06
030410-99999 AONACH MOR                      56.817   -4.967  1130.0 1992-03-02 2020-02-06
030440-99999 ALTNAHARRA NO2                  58.283   -4.433    80.0 1993-03-02 2020-02-06
030470-99999 TULLOCH BRIDGE                  56.867   -4.700   249.0 1983-08-05 2020-02-06
030490-99999 CAPE WRATH (LGT-H)              58.633   -5.000   112.0 1973-01-01 2001-12-19
030550-99999 RACKWICK                        58.867   -3.383    18.0 1984-06-09 2008-04-29
030570-99999 FOYERS                          57.267   -4.483    21.0 1982-04-03 2003-12-23
030580-99999 INVERGORDON HARBOUR             57.683   -4.167     3.0 1984-06-14 2002-11-29
030590-99999 INVERNESS                       57.543   -4.048     9.4 1973-01-02 2020-02-06
030620-99999 TAIN RANGE (SAWS)               57.817   -3.967     4.0 1989-10-19 2020-02-06
030630-99999 AVIEMORE                        57.200   -3.833   228.0 1982-12-01 2020-02-06
030650-99999 CAIRNGORM SUMMIT                57.117   -3.633  1245.0 1985-01-06 2020-02-06
030660-99999 KINLOSS                         57.649   -3.561     6.7 1973-01-01 2020-02-06
030680-99999 LOSSIEMOUTH                     57.705   -3.339    12.8 1973-01-03 2020-02-06
030700-99999 GLENLIVET                       57.350   -3.350   213.0 1973-01-01 2008-08-01
030720-99999 CAIRNWELL                       56.883   -3.417   933.0 1997-12-01 2020-02-06
030750-99999 WICK                            58.459   -3.093    38.4 1929-10-01 2020-02-06
030800-99999 ABOYNE NO2                      57.083   -2.833   140.0 1989-04-12 2020-02-06
030880-99999 INVERBERVIE NO.2                56.850   -2.267   134.0 1987-12-02 2020-02-06
030910-99999 DYCE                            57.202   -2.198    65.5 1926-06-02 2020-02-06
030920-99999 PETERHEAD HARBOUR               57.500   -1.767    15.0 1978-11-01 2020-02-06
031000-99999 TIREE                           56.499   -6.869    11.6 1929-10-01 2020-02-06
031050-99999 ISLAY: PORT ELLEN               55.683   -6.250    17.0 2001-07-29 2020-02-06
031110-99999 MACHRIHANISH                    55.433   -5.700    10.0 1973-01-01 2020-02-06
031140-99999 OBAN                            56.417   -5.467     4.0 1978-09-02 2020-02-06
031180-99999 CORSEWALL PT. (LH)              55.000   -5.150    15.0 1973-01-01 2005-07-31
031200-99999 LOCHRANZA NO3                   55.700   -5.300    46.0 1988-08-01 2008-10-20
031310-99999 MULL OF GALLOWAY LH             54.633   -4.850    78.0 1973-01-01 2005-08-28
031320-99999 WEST FREUGH (AUT)               54.850   -4.950    12.0 1983-08-04 2020-02-06
031340-99999 GLASGOW BISHOPTON               55.900   -4.533    59.0 2003-03-30 2020-02-06
031350-99999 PRESTWICK                       55.509   -4.587    19.8 1944-01-01 2020-02-06
031380-99999 GREENOCK MRCC                   55.967   -4.800     5.0 1987-03-06 2007-07-19
031394-99999 CAMPBELTOWN                     55.437   -5.686    12.8 1999-01-18 2020-02-06
031400-99999 GLASGOW                         55.872   -4.433     7.9 1929-10-01 2020-02-06
031440-99999 STRATHALLEN AIRFIELD            56.317   -3.733    35.0 1989-05-02 2020-02-06
031480-99999 GLEN OGLE                       56.417   -4.317   564.0 1996-11-01 2020-02-06
031520-99999 SALSBURGH                       55.867   -3.867   275.0 1973-01-01 2004-05-20
031530-99999 DUNDRENNAN                      54.800   -4.000   113.0 1983-08-04 2020-02-06
031540-99999 DUMFRIES/DRUNGANS               55.050   -3.650    16.0 1973-01-01 2004-04-19
031550-99999 DRUMALBIN                       55.617   -3.733   245.0 1991-05-02 2020-02-06
031580-99999 CHARTERHALL                     55.700   -2.383   111.0 1987-10-02 2020-02-06
031600-99999 EDINBURGH                       55.950   -3.373    41.1 1973-01-01 2020-02-06
031610-99999 EDDLESTON                       55.700   -3.217   195.0 1973-01-08 2006-03-16
031620-99999 ESKDALEMUIR                     55.317   -3.200   242.0 1929-10-01 2020-02-06
031634-99999 DUNDEE                          56.452   -3.026     5.2 1983-04-04 2020-02-06
031650-99999 SPADEADAM                       55.050   -2.550   325.0 1992-09-11 2020-02-06
031710-99999 LEUCHARS                        56.373   -2.868    11.6 1929-10-01 2020-02-06
031740-99999 FIFE NESS                       56.300   -2.583    12.0 1978-05-01 2007-11-01
031760-99999 CARTERHOUSE                     55.367   -2.517   308.0 1989-10-01 2008-10-31
031850-99999 ST. ABB'S HEAD (LH)             55.917   -2.133    75.0 1937-07-01 1992-01-27
032040-99999 ISLE OF MAN                     54.083   -4.624    16.8 1973-01-01 2020-02-06
032080-99999 POINT OF AYRE (LH)              54.417   -4.367     9.0 1935-06-30 2003-02-21
032100-99999 ST BEES HEAD NO.2               54.517   -3.600   123.0 1984-06-14 2020-02-06
032120-99999 KESWICK                         54.617   -3.167    81.0 1984-06-14 2020-02-06
032130-99999 ESKMEALS                        54.317   -3.400     9.0 1973-01-02 2001-04-02
032140-99999 WALNEY ISLAND                   54.131   -3.264    14.3 1983-08-04 2020-02-06
032150-99999 ASPATRIA                        54.767   -3.317    62.0 1977-11-08 2007-03-07
032200-99999 CARLISLE                        54.933   -2.967    27.0 1988-06-01 2020-02-06
032220-99999 CARLISLE                        54.938   -2.809    57.9 1973-01-01 2020-02-06
032240-99999 SPADEADAM NO2                   55.050   -2.550   286.0 1992-12-01 2020-02-06
032250-99999 SHAP                            54.500   -2.683   255.0 1978-11-01 2020-02-06
032260-99999 WARCOP RANGE                    54.567   -2.417   227.0 1983-08-08 2020-02-06
032270-99999 GREAT DUN FELL NO2              54.683   -2.450   847.0 1994-10-01 2020-02-06
032300-99999 REDESDALE CAMP                  55.283   -2.283   212.0 1983-08-04 2020-02-06
032380-99999 ALBEMARLE                       55.017   -1.867   146.0 2003-03-30 2020-02-06
032400-99999 BOULMER                         55.424   -1.603    21.3 1975-10-01 2020-02-06
032433-99999 NEWCASTLE                       55.038   -1.692    81.1 1988-01-05 2020-02-06
032450-99999 NEWCASTLE WX CENTRE             54.967   -1.617    50.0 1973-01-01 1990-12-26
032570-99999 LEEMING                         54.292   -1.535    40.2 1973-01-01 2020-02-06
032610-99999 DISHFORTH                       54.137   -1.420    35.7 1992-05-01 2016-06-06
032620-99999 TYNEMOUTH                       55.017   -1.417    30.0 1926-01-01 2005-01-11
032635-99999 DURHAM TEES VALLEY AIRPORT      54.509   -1.429    36.6 1973-01-01 2020-02-06
032643-99999 TOPCLIFFE                       54.206   -1.382    28.0 1994-07-20 2020-02-06
032660-99999 LINTON ON OUSE                  54.049   -1.253    16.2 1973-01-01 2020-02-06
032750-99999 LOFTUS                          54.567   -0.867   159.0 1996-11-01 2020-02-06
032810-99999 FYLINGDALES                     54.367   -0.667   262.0 1973-01-01 2020-02-06
032920-99999 BRIDLINGTON MRSC                54.100   -0.167    19.0 1987-04-30 2020-02-06
033020-99999 VALLEY                          53.248   -4.535    11.3 1926-06-06 2020-02-06
033050-99999 CAPEL CURIG NO3                 53.100   -3.933   215.0 1994-10-01 2020-02-06
033130-99999 RHYL NO2                        53.250   -3.500    76.0 1986-10-01 2020-02-06
033140-99999 MOEL-Y-CRIO                     53.217   -3.217   263.0 1986-05-01 2005-09-19
033160-99999 CROSBY                          53.500   -3.067     9.0 1984-06-14 2020-02-06
033180-99999 BLACKPOOL                       53.772   -3.029    10.4 1973-01-01 2020-02-06
033210-99999 HAWARDEN                        53.178   -2.978    13.7 1985-09-04 2020-02-06
033220-99999 AUGHTON                         53.550   -2.917    56.0 1978-08-01 2002-02-15
033230-99999 LIVERPOOL AIRPORT               53.333   -2.850    26.0 1929-10-01 1990-04-03
